ItemId,V1,V2,V3
3B2CF6,2207,7.650091382771087,209
FBFEFB,11894,7.674932265808042,740
FCCC17,11461,7.533198097400526,333
ECE80E,8217,7.597538375035487,2877
CD6797,4939,7.640472095179183,1105
53D49C,1472,7.665074425597977,448
481CE4,4055,7.599405235971001,792
AC75D6,1316,7.7058373553382085,1002
E0B7D5,4416,7.652409489367545,1101
98760F,4534,7.69326789391589,799
B449DD,1522,7.710957515863684,716
FFEAA7,8572,7.588190394919821,1245
6E3202,10153,7.710696041798979,2583
1C3F9E,11854,7.426084973434445,2836
7368A6,9911,7.696793433612897,69
EA5B7B,212,7.472915383398939,1730
51C097,212,7.55765346664577,1730
4E549D,877,7.484893803483912,1002
C2A4E8,877,7.66758802640484,1002
DBC943,10644,7.44470723842413,1985
A556ED,5521,7.379386271464673,79
7D3AC2,4411,7.5276075167328305,1202
12704F,11471,7.5382776816389025,2260
6D7278,6198,7.497168883720511,254
CD82B0,7886,7.444269699558568,327
DF5251,6643,7.696885322334165,2207
6210DD,9396,7.68254594089976,1485
13FBDD,9396,7.502094195839151,1485
A1951E,2017,7.481371273116495,2144
F028BD,4671,7.680900942672731,2974
FE98A6,5478,7.516047419733757,261
506496,7158,7.733027122953668,327
F98EE7,7158,7.5910429100578165,701
132DE5,6193,7.33254484229975,254
68067B,9260,7.807089232351942,2144
DA2244,10398,7.6361510072331145,227
B59693,7044,7.739093761159027,1152
81B6D5,10086,-inf,982
E9DE14,1671,7.569602884796936,898
80491A,9296,7.424362936067719,1817
E829A3,12809,7.6255449998354,2963
4D2947,9250,7.390384618734453,778
090E4D,12659,7.291691924693018,897
2156CB,10681,7.727077398851194,2807
24F01E,10669,7.416947536999778,1720
7078A8,2273,7.695427358250875,261
F4F6E9,12836,7.598841569346712,3019
C9B074,719,7.607574917544697,978
05FA02,719,7.634735746306594,978
23D896,719,7.568739551643728,978
69AD8A,719,7.63000772275052,978
12E6F4,719,7.589657285994939,978
BE4C01,5539,7.591951390053378,2650
F84E65,10599,7.6979037726647865,1059
00C940,8876,7.63757723695457,978
9C46D7,11867,7.765986834908109,3019
332989,3798,7.625010722129965,3019
055C85,8876,7.49490208228629,978
5DFB30,10567,7.591332557681615,260
23321A,7890,7.526071789588278,339
74A91F,9469,7.673808893296081,2644
0715DF,2587,7.472038479448541,2115
4AAAED,5646,7.528948589165986,519
908AEC,6015,7.634373086669576,2144
FB0FBC,7298,7.453985648297386,125
1BFFF6,5093,7.476427106677889,227
B8D4BB,173,7.649043766049194,2751
9E2F97,776,7.4870804056167835,778
0FEE21,11449,7.697606722120696,2188
C3408C,588,7.601607161572194,1653
FFFFA4,6516,7.780437613696917,82
8FCFFA,10293,7.59487819135714,82
AA347C,8080,7.705771802014953,2283
71C9AF,1671,7.578905845561649,898
89FE41,11394,7.6363591522688505,1131
52E8E2,9514,7.367865010521015,2115
52A283,11093,7.4925597237922075,260
016A55,3155,7.8646710840600775,1276
B99B30,605,7.606909641982999,2332
713609,8454,7.723521865974382,2691
EFD49D,6314,7.671107493570583,2434
B53E19,3676,7.580284883056208,2877
82256B,9706,7.771355242015758,1554
952CA2,3372,7.830066456025463,2537
BA37C1,10729,7.532989726158573,1
883B09,10844,7.5313887021803705,857
7C0CE2,12367,7.557771715097244,803
F259E8,9645,7.648355459492449,740
5FA0FB,3903,7.791570992999298,1002
BF6C9D,4782,7.607214575134602,749
0CE0FB,12912,7.506788656445006,1700
CD0D9F,8883,7.626408993559786,2570
6972F0,11376,7.615003937290818,2339
B67BEB,5298,7.643413276229557,254
F8925E,6852,7.694820449988663,2974
702F0E,8407,7.607117252425817,1647
E2235E,1734,7.549910208642601,2144
E23D2C,85,7.754471644406744,1535
05EDF4,2602,7.582888528102476,1294
37399C,5325,7.497960369671821,2864
169304,4463,7.636227663509373,2793
0B8B3A,10136,7.589490667700171,2494
B7B287,10136,7.504987286256708,2494
5EDCB8,11023,7.420593743821259,2504
B6282E,6626,7.718678043584708,125
B93EB3,4700,7.88642767075694,1246
FF48BB,1440,7.5699461604335045,38
2AC004,4998,7.590711186741897,261
5FEFE5,7584,7.6030911470218605,200
021927,695,7.6359800053941465,2007
D2BE49,437,7.576810546554767,254
CC6D14,216,7.702023284875646,200
F1AC15,4203,7.6626574699556045,200
9E6D4C,6653,7.514617609245856,2570
25EE69,11759,7.69250636754851,1059
CFC775,11665,7.558150756790887,701
C170DA,1902,7.514694687841715,2494
A4C753,6285,7.4969711017663725,1059
F76CDD,8507,7.604256682876129,2570
5561EB,7541,7.543430984848118,2290
389501,2905,7.419196506200236,1253
C3AB39,1448,7.6768431365688645,973
14AB62,11639,7.411479592294122,2560
2A8F27,5872,7.39271157994908,1003
75677B,8009,7.630738161857102,2181
EB05E0,12258,7.635591367870229,1251
212F70,4975,7.668007437783361,998
EAF3F0,2818,7.474055918685872,952
13A769,4186,7.571337275774975,1026
7E388C,6167,-inf,2950
1754EB,8173,7.6496802790598215,2720
E13E8D,9726,7.571962903673825,118
5A3973,5491,7.520961144169444,435
44F71E,5493,7.488301687752467,125
E6E942,4798,7.549725936116473,264
D2983B,5639,7.571590245653844,1254
7090D5,4584,-inf,955
918FC9,4212,7.610395539742273,1868
E61F89,575,7.459382129956062,2269
5D6257,12266,7.620929342739299,666
D0C2DF,6470,7.46569178057222,3084
77A81C,10995,7.662440172298623,1053
8D966B,3958,7.527831733828532,2554
7DE753,3585,7.523401326306233,1044
911431,7167,7.5612701253843095,3159
9A3294,9728,7.771511018466988,2389
BD138D,3608,7.5966324246229044,265
98738D,12237,7.611436462563795,2864
CEF063,7262,7.524898200147202,1782
32CFB9,1541,7.617178504099947,2570
528AFD,1495,7.663000313639131,1871
75A075,12515,7.481655201809504,1444
022982,6273,7.62691740642464,261
9C59E3,2551,7.466702803972144,701
1EDA89,5163,7.47537458605638,697
9E21AD,5294,7.428119683116236,2332
494F41,7588,7.755892061289291,155
2D2F2B,2076,7.590981342025986,1440
B25C64,11613,7.587140438601021,2570
FAE0DC,5746,7.443747009328812,1253
D64F1F,8708,7.518812148144367,680
C46BD3,5418,7.653551242110958,1590
280E02,10849,7.459702302184526,237
6D4D34,12285,7.6267095278923,327
BDF275,12285,7.599389162423749,327
2E84A0,6572,7.606577784749677,2808
300C1B,4240,7.663818684753247,2644
27EA95,6934,7.59594129100289,1059
63EA9C,1137,7.847543714168911,982
0BD14C,8711,7.65676156206025,1214
FF0710,7516,7.677317854265866,2120
7FD805,10176,7.537936221744214,260
FEB0AC,999,7.6076959909012905,2207
618886,10014,7.430150404512679,2494
78ECBC,1557,7.663035308095252,2972
F3C4DF,1652,7.595951697072373,2974
3E5CC2,12808,7.4295157872259505,2651
9CE4C6,1463,7.5365523379646,250
A31F10,12089,7.5305303867880085,693
8C4DDC,481,7.61971003889818,2205
FC6FFE,4241,7.699443773824058,2691
E96B49,4753,7.735785832456156,3131
49B47B,857,7.718658151509914,319
C4662A,6754,7.5776806182862835,793
EFB2D0,11639,7.557569612036616,1322
648FCD,9926,7.585499982990019,2434
59D762,11514,7.63638522018582,370
437083,1970,7.550685919100539,1920
844299,719,7.586158881810331,38
51A9E1,6627,7.631442629587763,693
9E9E53,10146,7.629668202922568,2633
864FE5,12855,7.388301127838221,2562
8BD7C7,10135,7.230369318630584,2807
EC0003,10335,7.689740258391726,1253
C3B0AE,7943,7.599920605226332,1586
6A1FC3,11497,7.6542150901182895,2115
08498A,9863,7.604294480490417,1742
5FF782,3651,7.559401480892202,1254
817577,12182,7.55561502093065,1044
7F2D99,11973,7.672244895453165,1276
09A1A3,5347,7.581009104422746,260
E63417,11337,7.597456179571839,978
D9F4C8,12851,7.674732528216088,1152
99FE8B,11975,7.544594945532163,38
11009B,4022,7.6799653872618245,2646
00E980,12855,7.5732099302576845,1919
EAA8F2,4742,7.589906251387029,2115
6D8A51,3390,7.540276116273639,2411
307769,7085,7.750964331517932,1228
338CC0,1019,7.518916630161073,2679
447E0C,7276,7.64233777505506,2207
424E53,1541,7.607147052657529,261
02C9F9,10875,7.592398227186636,2697
E7BEE2,6881,7.560154714444956,2036
D8B303,10634,7.731186661961962,1721
76C07A,9583,7.532156217727101,50
5F6086,12103,7.653012857478412,1253
C196BC,10403,7.552439607904268,701
6B0016,5110,7.5964198073183375,692
76A6BE,11526,7.5773918860443406,2807
74C08A,5087,7.598276566329147,254
10F623,11639,7.569934688080575,773
C27742,1676,7.72625195260157,1276
FE665D,9931,7.680480973394226,792
547751,2457,7.688088641505079,1700
89B4AA,4754,7.603358334268173,793
B41C18,6181,7.834572138846726,1321
818D2D,12904,7.642217224255034,1105
744DFA,4754,7.671500559491435,793
83EF4B,7760,7.550874664843733,975
DEC3D0,3946,7.751132067850175,2706
79034F,3946,7.484595976274677,2706
0F4DB2,866,7.583113085008611,2562
31CA17,5822,7.642185530550187,2864
D9398D,5822,7.651771980615207,2864
0950E1,12461,7.643148478626958,2201
8D6923,12461,7.447553053244584,2201
16E0B7,6860,7.750707599771777,2494
FB9BAD,6860,7.558920963236301,2494
F69739,6693,7.559703352959107,143
3AE7EF,6693,7.531785880343134,2494
D17918,8247,7.749705574161798,2494
4CEE9E,1470,7.492505634625803,109
F79E8F,10573,7.377810223557045,2282
361397,1028,7.491385682381826,2327
12281F,6958,7.590432931921673,2504
43F9DF,5181,7.611918022135257,3143
D94334,7665,7.684177613623473,2771
DF26C5,906,7.571107826836333,2282
656E39,9181,7.605850965786483,2584
F45312,2933,7.517597427999276,2584
E5E9E1,10265,7.5995360881196,2584
FE9E3E,1861,7.544346988215681,2584
5CA08A,1783,7.5542442507308625,1150
9C304E,9620,7.774887456667613,2584
215DF4,11565,7.5635709054140285,1517
EFDDDC,1783,7.419662683590559,1150
05C268,12461,7.731345130291061,2201
1050D1,2272,7.502888580413949,1491
320EA9,12461,7.474459546679203,2201
156C23,12461,7.357096771842968,2201
DAF017,638,7.564950404877997,2494
879892,9660,7.654594198020338,1644
7A4E26,6268,7.607603373586406,1759
2B53F4,3246,7.736232985338507,69
04400F,1861,7.575807040613751,2584
C70B90,9620,7.450685794056954,2584
63AFA7,10666,7.503355268343992,749
AB6663,11567,7.59192546761538,749
516652,6972,7.4304270133678845,898
94691B,6215,7.422400605564386,260
9A891B,5659,7.535781462303383,2332
F07638,10079,7.5146673107470985,2644
CFE0E5,2679,7.861870144156646,1961
C699AF,5192,7.5358446223204245,1294
ACF8CC,5550,7.485295939169186,2282
E2F7E1,6415,7.536332913603279,882
7F49F2,7990,7.482073722949665,1535
1510B5,2758,7.521949855699795,1656
A53FD4,2406,7.522387540723255,696
EB2D07,7158,7.664457361813445,703
04FE37,4913,7.650688957981838,2632
E4F796,12963,7.555569392445309,2400
E54A08,5192,7.497267599841201,1177
9DCCEE,1191,7.668518515534275,261
4153A5,3355,7.764726016424502,260
CF0274,8286,7.75887742201811,2332
F17690,7100,7.6124836150286,261
FA8BB2,714,7.544754938813783,244
C78E0A,6371,7.577705393791494,261
E6852D,6371,7.476841414585612,261
558EFA,9633,7.6154692753529085,2293
E35F83,6340,7.6443207644755,2115
66719E,3165,7.5550232874841,1135
F43766,5013,7.557640493903462,3019
4AE1A4,2724,7.5014980823415645,2496
4EC0FB,12273,7.736450141171648,2707
B40CA2,12273,7.662242113155017,2708
086E8F,12061,7.657431329681627,1286
7BCD31,10686,7.498868819499513,2810
0C8F49,1657,7.976417087320621,2207
32F6B8,4552,7.519602093286392,264
D2375C,6524,7.617581853037253,75
57D455,6663,7.690502991927027,2197
E8DC36,459,7.451575804936772,82
650203,6314,7.6308366983275295,1972
D08003,12522,7.686808250513641,327
711B40,6493,7.700458690132639,2518
B299EE,6310,7.54761888107428,1256
506C7F,1677,7.627748730257204,2834
8DFC92,5083,7.660448649102994,2570
0C0B5A,364,7.516419651935343,2207
26050A,727,7.542182600543132,1444
2E2789,12310,7.50676220804974,261
529E4E,9996,7.6159270445058915,2290
87B67C,9445,7.597754355338423,1256
C10A6D,9203,7.626614650639891,265
0EA464,10496,7.666694171347767,2132
606153,341,7.451654475563301,327
42C981,11037,7.4190228227009065,2974
C69197,3746,7.8703921325361605,2570
494B42,3766,7.437837016390407,254
C447D2,9473,7.598399105426333,2144
4580E1,5065,7.543156383719395,2494
615C0F,978,7.490048240940265,2974
AA5343,10403,7.62993627265713,1256
C43ABB,9130,7.706566701642763,470
990CFD,3360,7.535207975001322,2162
497D81,6581,7.682027598114566,3144
43AF37,12586,7.814310198054993,1027
AFE656,6279,7.580539153454781,581
F944C0,100,7.564906137941458,2561
6A248F,1369,7.652337023010912,2594
B2460D,386,7.6701410744541985,2175
889101,5425,7.740009071127287,1236
5F4EFC,8743,7.592570628010222,2570
D68483,10681,7.664574289977045,2811
12AF8B,12004,7.639641625565898,2972
DFB38B,10216,7.560735022133918,2400
6FC9A9,5247,7.591096058451875,3120
4C88C2,1970,7.425773947500041,260
1A69F3,11115,7.657930564505089,2319
9C47CB,2307,7.535238058472867,1229
8740C1,9215,7.5655050372482755,3120
9968EB,7541,7.5668200274454325,1485
D91CE9,9726,7.5756244204159575,2173
15C8FE,8348,7.6357835154875415,2972
8EA7EA,7645,7.67636364454317,3174
1723A9,1678,7.617899766170775,2761
17BC45,9910,7.5487164967836815,2092
40674B,1562,7.55081834547232,260
948307,6367,7.605089718909349,973
182C2B,12332,7.589479280458547,2205
CE79A5,9444,7.603950320302675,185
3E6F8A,1018,7.42699558832887,1253
DC9F6F,1359,7.5479919194025085,2570
639213,4125,7.694941646681425,2092
77F37E,7065,7.675121077614187,2400
4E5DA5,4120,7.801723141225767,2115
D76E05,4856,7.431169707879636,1366
64F2B9,2273,7.481773083952183,185
CCE388,5424,7.6739021107989975,3001
B10370,9363,7.628615244636574,2562
5F5C8F,1931,7.706071754081956,2144
902D05,3906,7.721652983363857,2681
F2DFA7,3179,7.743621223553123,2373
203C89,12319,7.621358893178492,952
1F9955,1018,7.5841387421302615,2144
1E8F54,2295,7.484483194145019,2974
6927CF,11943,7.539543406025929,2570
4DF5BE,3468,7.626089314715632,1332
1CF1E9,4072,7.65801604360429,2115
FAF1EB,749,7.489421542918279,2517
1342B1,10006,7.47320637522801,693
E2E8E1,9245,7.565972018492009,79
4E450A,360,7.670829264383971,2517
0CF012,11805,7.558135723323995,2410
F7A2ED,9879,7.356903450192779,878
2A3E6E,10573,-inf,2130
D7D24D,6403,7.6485443108353035,926
04AEF0,11815,7.758773634305345,2467
BDCE3A,864,7.825705346300006,2633
4D4AFE,7773,7.474859687659072,1241
FAE152,12991,7.691319376580156,1010
318978,4899,7.586731562178483,1801
785763,4066,7.621420049706674,233
5BAB0B,9881,7.544351313607386,1624
A24D4A,8962,7.589581344370344,1482
1DC3B2,981,7.639172457903362,2208
3B9778,6395,7.5145503264237385,1067
505B54,12532,7.606283885995443,1446
520EFA,804,7.5545436904728644,857
24E960,5294,7.606434007606997,978
76F4A8,2068,7.710080605600906,227
DA35AD,12545,7.616537942326687,2560
9C1F16,11587,7.486817715272595,228
7B32C2,1966,7.653910812584743,2810
219D36,6145,7.4823475605589564,2211
90A8C3,1312,7.897037423257026,2570
8D989C,4373,7.49455421000783,620
D986F0,807,7.562721922077938,2517
8441A1,10522,7.654981132089921,2816
F46A97,651,7.336178361253192,2258
06822E,3731,7.614971687090737,3019
E0C627,2981,7.588324080873993,2995
09E6FE,4471,7.972470950012432,2120
C4CA7C,8133,7.515571750731254,2820
63FC8E,11639,-inf,2820
6D2D82,4462,7.624234413694505,1736
81D011,11037,7.689419462788241,2344
74F409,2439,7.566076013518191,254
D8E0B0,2455,7.4928262031678985,79
084733,7770,-inf,2023
256221,10486,7.78914655739725,2744
5D7B8B,5797,7.627660025278935,2120
E1A0E5,1960,7.721766504434491,3084
0743AF,11613,7.716996602746001,2570
6B4140,2275,7.539864105193893,2649
0F7741,8239,7.358498267499747,729
925C57,31,7.567824316582218,1905
2EAD80,5371,7.604136432560595,1137
48B8D3,12881,7.584761160853259,1853
F0BB3E,10586,7.480264210119225,254
E791C1,4295,7.75656491335265,254
8FAB43,3073,7.462129019043431,701
DFEFF1,1367,7.801627525038563,2144
6F7587,7402,7.564657923505672,1241
3AC18E,10307,7.411336858989602,2480
3A7B67,4556,7.765591636047232,122
6A7C4A,12872,7.639045916491335,1044
B4B7DF,12625,7.646128018456621,435
5359B4,11613,7.537321857302403,2570
AE261A,10892,7.599339329578086,3084
893A6A,10573,7.382089519934967,1048
7B58E6,11288,7.6237728128548286,1485
14A11E,11981,7.671756217464467,260
5CE737,12623,7.755983370716716,260
BD5481,5013,7.519042840987233,265
46116A,3149,7.493263483639036,1214
327A74,11759,7.559895278816802,1253
6DA41D,401,7.675630686011152,265
8D6899,6371,7.436621000872375,2335
6BF074,5360,7.5721937297912865,2997
494E4B,5485,7.691850035751203,261
A5D60E,7113,7.713822200106892,3019
A34C6D,9516,7.619471516862016,645
BD4E18,8833,7.603052853468159,2752
1F7304,6004,7.539311603831912,1037
7A4E8F,9036,7.4989230764165296,2066
E5B6E7,9078,7.667651998939216,327
456355,11337,7.639830193943903,254
735C4B,11360,7.545721574426688,309
DCF1B7,8548,7.5911015185917154,254
F7D390,1048,-inf,254
ADEAD0,6948,7.650100359278553,2144
4C958F,11486,7.465416992085173,2144
3BEA64,8209,7.588060171441081,665
6340CD,1427,7.612697630570185,1236
882FC7,1175,7.573119857942949,2373
AD3B19,3927,7.622642363618165,666
E194F8,5509,7.892542501407243,759
BD3682,549,7.605753078476938,2570
DB01E6,5040,7.660073764577773,998
90A816,3583,7.76117995807847,1707
F7BACD,3436,7.572124909061571,3019
34A6E4,12129,7.48523311219714,2384
93D55F,1618,7.6599827407336445,1241
4325C9,11639,7.630449827736692,2963
5B1CDA,8507,7.612979607591851,3094
7A7819,8507,7.4974684568586705,2570
DD2F9B,9946,7.644167247366801,2237
FAA0A3,7977,7.679859192786312,697
8C6446,8752,7.543634598703809,227
A0363F,650,7.6420634880327105,2207
A92D28,7182,7.617799264196754,419
A04C98,7935,7.684794975623096,2816
9033F2,5551,7.517034505178304,436
75D4C7,997,7.330461172153802,701
70F0F6,5177,7.644585161874636,260
61197A,1330,7.508308680793484,998
36DBB1,8475,7.6785768824653235,1613
E459C2,9711,7.621724508915883,2506
820FA9,3985,7.663595444179466,2570
AC19FB,2794,7.714041696074015,327
AEE34A,5593,7.648335078155159,3000
CCCE12,10102,7.477633401030806,24
4826B1,5274,7.614728819707682,748
91CC47,9318,7.535361425707713,536
0D340F,8379,7.718007788387884,778
1672D0,2118,7.6520006186712655,3083
EEB83E,8538,7.535420767339363,2624
94E816,804,7.644406705279398,982
FDD0E1,5035,7.730771601313027,749
943A4F,4584,7.473810001072363,956
6AD324,12154,7.712135102650776,3019
79CC77,1149,7.575621723255546,1253
4078B6,11923,7.448127927097447,1620
80A30D,7927,7.398309121837478,581
3FA70F,8700,7.511691105945673,1707
FC3EF0,8962,7.489197665135807,97
B21B6B,8860,7.436297517068308,261
90FED5,2297,-inf,1650
1F257B,5070,7.5947592042753955,2115
830214,272,7.625360316970199,3078
EE5DB0,10689,7.508060467533043,2560
84672E,6487,7.519689020034634,2560
09A82B,9251,7.599982016219242,2126
199F09,9792,7.720560989289773,1366
5F9C74,9306,7.542524077717125,1105
9EF00C,7685,7.593526611926926,2115
034CEA,6529,7.601880560059072,2494
567D1E,92,7.506802927207472,1535
390A11,10717,7.573363898618203,260
DF0635,2221,7.801839623283605,2570
14F51C,12342,7.438716404583623,1253
BBC262,12855,7.691600548529123,2651
6382DF,1506,7.468888574583995,1251
F813BD,3238,7.687115789482593,2758
913BF4,11385,-inf,24
4709A5,5067,7.583874436063425,2485
258FC9,5013,7.57921854476458,1229
21836A,3651,7.684940716898844,1202
094230,9869,7.459104142958583,803
EFEBC3,8550,7.601999844149343,2974
3011B2,2052,7.603005483339478,1067
CAFC30,2052,7.5193879071631216,1067
C40C6A,5688,7.624000439791665,2310
B018C5,2537,7.726926719020342,1067
4A3D2B,2537,7.718038965035148,1067
622E92,459,7.581111042493751,1554
008AFE,3300,7.437568681419919,260
3F5667,11954,7.3952921309814315,38
4F4378,5134,7.744724162031952,260
6A18D5,714,7.608105675852317,2633
75FA38,5029,7.779977897659995,2332
35BE66,5532,7.637769175435645,2136
DE60C5,6427,7.767514810461521,913
F863CB,2487,7.536176207114429,1647
7731E4,8587,7.4449932630194215,998
E3B9E8,7390,7.638239127119891,1253
CB2807,1396,7.611445865810965,3028
863CFC,4255,7.550209618482193,261
22CF70,7002,7.595874521221141,1850
0810C1,3717,7.653219539253542,1835
5AAF8A,6241,7.580432788373536,974
CB7563,10037,7.641203523502517,1052
C2C9BB,11611,7.478614051523096,1309
1435EB,5254,7.5356097603483425,2807
992A70,5254,7.528100853543103,2807
9F5D4E,5254,7.656784303844497,2807
9A1DF8,681,7.417046749443239,2411
0ED40D,681,7.483674110759675,2411
8CF15B,681,7.5904410916502085,2411
8896FE,6972,-inf,955
6B3ED5,7244,7.62992763632537,3019
1B721A,9017,7.4148766920798135,1721
344A5B,10117,7.646252448560802,2179
0F571F,177,7.52444244435009,3019
AC12B8,1858,7.7019369371573845,227
36D928,12509,7.6601275443848005,227
76AACC,4674,7.721033896951939,260
24FC61,990,7.648655889417088,327
A73C06,8969,-inf,284
B5F896,12855,7.554011735271087,2209
EAB0A9,12439,7.6305010103364195,697
84A4A5,3355,7.64684716525831,2517
CBAAD8,7718,7.693673244326238,1390
A3B0F5,11985,7.520972491485277,254
173870,11611,7.679586644166142,2650
810616,1118,7.726202465117774,2649
6D1371,3891,7.727437448680913,309
6CC1E0,1653,7.3795938034834085,2540
DBE4F8,9049,7.797156027981052,2132
14019E,12641,7.575953359453621,254
4587D1,9891,7.5385343206887026,254
AD6127,2494,7.702573728496223,2144
01A3E0,8597,7.472046761736673,1922
0D4038,2326,7.737520046294681,1229
E0195C,9537,7.729125166088362,260
F2F042,12168,7.577879116382296,1256
89F9E1,1652,7.583956122245969,3019
DC0A4D,8115,7.696639589844256,3019
F441F6,10567,7.6431897757878895,254
450D14,10717,7.540884363766204,261
386BFB,6819,7.540483287996014,3149
2AC3F6,543,7.508313180452264,3019
2E6FF4,1492,7.6892454192407635,2144
076B28,2317,7.709367167033543,1253
A37AE5,7230,7.804232296809017,3143
40D30A,11283,7.543605936636898,3019
85DE88,8762,7.607263636329484,3019
92EB81,5400,7.644315099310876,3028
83D71E,9469,7.594909460222573,2207
A28CBF,5400,7.569124687500135,3028
E64E8D,7191,7.582622312497772,264
799E4E,7903,7.584870940488273,1254
66FA86,10647,7.5619919923284415,2332
0F003E,10647,7.713438889046463,2332
4CAA5E,10647,7.628864473199514,2970
F0E6DF,10599,7.606040032959852,701
F811C7,11830,-inf,2496
D28D75,11283,7.502790739317745,3019
AC6087,12855,7.720685411346581,2209
111CA3,5333,7.648237962334034,1469
FE5BEC,10647,7.470474844055067,1444
026CBE,6046,7.434973139309522,1153
6742BC,12424,7.455310248053969,1467
97756F,1627,7.705124686863669,2560
0E4E44,5013,7.646916198869449,254
7FF1EC,5013,7.531694081060615,693
6C85E9,5013,7.612229641601129,693
C414CD,3468,7.56747586328297,261
87A693,3550,7.720115453177871,3019
CCA5B0,6457,7.497289641508465,1922
161DA7,8302,7.478692927604969,2644
14A1FF,421,7.597412450358428,104
073735,9897,7.524704278083762,978
6FAB88,11492,7.676076056483048,327
130940,5055,7.535296263817838,327
F0C066,1358,7.667014840554304,1485
B1A3F7,5306,7.592233127158654,693
8ED902,2950,7.507827254702344,1139
9BBB43,719,7.564556612181465,978
A6E031,3929,7.403923907401742,2807
BC65F2,10433,7.476017829518001,2207
BFD84C,5903,7.41604146750729,1922
1075BD,67,7.5972943918519205,264
65F27F,4926,7.4666155149433715,2115
5BDEE0,8349,7.624004945812568,2207
119FAD,864,7.81409567025462,693
399C94,10585,7.855197720188094,327
16CF89,12529,7.4983668829743,261
BACEAC,715,-inf,267
186409,3247,7.468927071960214,1384
C9C2A6,8173,7.654212383683217,38
CC4394,8708,7.65619075229813,244
117287,4222,7.522008414959316,3019
1D9448,6317,7.590395059797385,2655
DDF38B,714,7.275597791192654,2290
2FCF35,10867,7.561295878685584,244
D32662,3205,7.532873301661567,2325
FF1C32,10581,7.63516408147562,254
7AFE0D,10630,7.593440995513134,3019
A8BA16,1830,7.451221010760288,1488
4AD974,11262,7.6077504200732236,701
50FB99,3230,-inf,1032
A97470,10999,7.678505460455315,2442
77AC01,12419,7.786121761070752,2816
2F0F02,5592,7.559591577354285,3001
A9B046,11639,7.666152370015224,2517
702A53,11639,7.5364979239040695,2335
A83BA1,12367,7.713406594859861,2205
0805AA,4927,7.594947649535009,1957
521CA0,2758,7.4348168626415205,240
F5F804,3331,7.621224200552511,1665
C33874,5163,7.533148296962026,772
85ECBF,9645,7.616038493773071,1879
B4C103,6144,7.6676172084861385,3001
BEB45E,9792,7.465174275080555,2332
A6D2F3,3858,7.711385693853876,1686
F2A480,10256,-inf,2825
E1A67B,11272,7.683286116906751,1665
B56FFD,6371,7.612910367046168,265
A6659B,4120,7.612972527760392,190
E9C2DC,5478,7.683778195505998,1450
E6BF36,5759,7.6001080069753835,2537
2B5380,5013,7.403885476834915,693
F57C67,11639,7.4527416073696235,1918
321AA5,10278,7.660094297345423,267
DF9A8D,11567,7.6085895259237635,982
5D6725,22,7.709075957264457,2144
C4C8B4,1596,7.543357796505422,279
A4D682,12778,7.630633772173343,2205
B6A606,530,7.55595860976326,971
D0C634,4411,7.646692697873894,2115
70D8C5,8196,7.492492165753446,1256
963B4B,9584,7.681907584401865,1332
E2C473,343,7.561689510737152,2917
E3694F,5944,7.665321347867807,240
79AC49,3138,7.5138783276219945,1458
3245A5,3715,7.6369971677849735,2560
6AECDA,301,7.432033008092828,1885
38F46E,8647,7.651721865646547,1005
B2FF62,5134,7.675744030603054,260
1644F2,5659,7.655988232157366,261
DC08BC,8326,7.642662960830568,2418
C1889F,714,7.663516715730247,244
9F78BF,714,7.671057435282322,2880
4EFE6F,2913,7.684786393487,1172
4970DC,4996,7.7505951682304906,2673
2C5F87,2399,7.524988967157595,763
17AB75,6181,7.550902181840578,701
8B21C1,11639,7.586333605424192,2560
261EAA,10079,7.657012456142605,254
1F08DB,714,7.5426128650892075,19
E8CF33,7108,7.698131303734532,1995
C816CB,4365,7.551843603819438,111
A847DE,8312,7.605425095922543,2548
6D83C6,2661,7.630326471560744,536
DF3E31,12433,7.735860992244336,2207
97DCAE,8546,7.499548370908522,1994
908237,7839,7.552508142110471,2851
107573,7448,7.746188755334152,1236
8B5DF9,5065,7.610817326892244,2494
5949C3,6943,7.597752374143268,2209
170721,12932,7.642590895889063,2126
BF3677,7991,7.549129319075379,697
CFD94E,1461,7.648553158693548,2061
50A87D,10812,7.4976514618824925,2126
BAEB54,10308,7.760350745766994,1373
4B8E23,2551,7.725249772274426,697
FD2C5F,3236,7.70784484864798,1254
B3C9AC,3867,7.407632345758419,69
869D15,10130,7.515189002306951,1026
5795AD,605,7.563001997591611,793
5D6D5C,2236,7.577251410420889,1321
C38DC7,9673,7.692693078869186,1700
46DC5D,671,7.74478741232446,1002
ECF356,6181,7.720747826642879,1321
8DB08B,5035,7.514379262791806,793
CB28B5,9739,7.70368130287985,1321
817766,4010,7.329025007913901,1170
2EDE1D,453,7.6418549067286525,740
1BE01B,388,7.560147507300675,1321
4BA2D3,12168,7.752795607721785,1321
4AE915,378,7.633928163725696,740
5EC9BB,4404,7.5425322080771044,1700
646094,395,7.72934945699058,1105
39511E,3134,7.694567436375006,1003
BE0C78,9976,7.526126428411234,2878
C59B3C,3793,7.555858005695088,209
687D10,3793,7.525148521015198,209
3F94B9,5284,7.5821732420511,2471
83EF85,7617,7.527582058712615,152
02C4EA,7361,7.484333334210288,740
198323,3550,7.533138914588589,2878
79531D,8195,7.533719655783036,481
