UserId,ItemId,rating
2D30CB,1BD175,0.0
B7DB86,7A0BDD,0.0
AD90C7,38C0DD,0.0
D85A00,CC1E3D,0.0
195D99,0FAFF1,0.0
DB3DC4,449F6B,0.0
166CD6,5D6725,4.0
518402,94F6AB,0.0
7280B1,5C3309,3.0
6FA6FC,0DFC50,0.0
F1839D,D32662,0.0
6397E4,C41EF0,0.0
CFB429,D7B90D,0.0
5BAC23,CC2A3F,0.0
EF2885,4D0EDF,3.5
0F41B1,D21EA0,0.0
F477C9,4D2A9B,4.5
0F858F,29ED69,4.0
B61D64,A76D0D,0.0
D758E1,4A374D,0.0
6397E4,B215B6,0.0
A397E9,52017A,0.0
17F94C,708D6C,0.0
040964,B63B87,5.0
9A9773,713E08,2.5
7083D7,EF79CA,2.5
9223C2,D1C63D,0.0
0A1171,A05597,0.0
6BEAC5,80662C,3.5
9949C3,7E0AF1,0.0
97F2B2,B958F4,3.0
0E0996,EDBD6C,5.0
DCC1A9,860109,3.5
DDD1D4,92BAAF,5.0
CD1444,E7E39A,3.0
80E833,D71045,3.0
47C8A4,3AE7C7,2.5
DD1276,A41C01,0.0
6397E4,734568,5.0
180686,64F2B9,4.5
DCC1A9,3F022D,4.0
2CD245,F7CB5A,0.0
D71CD7,CAADC0,0.0
A04324,3C2B76,0.0
33AAE0,8013CF,5.0
DCC1A9,079A97,0.0
1328A3,99B380,0.0
DDD1D4,002B96,0.0
B9867E,3AACE2,0.0
565DDE,AC3E75,0.0
38339B,D6CA12,0.0
39CFEA,0C7923,0.0
D758E1,9DD64D,0.0
2CD245,551B2F,0.0
DD1276,A7D597,0.0
1649EE,F282C8,0.0
06D0EB,250774,4.5
F61EDB,60AE73,3.5
7661E5,D8351A,4.0
F23659,7C65B5,4.0
5BAC23,175B58,0.0
17F94C,BA8653,0.0
D758E1,748697,0.0
D758E1,C2A1E1,0.0
72D020,9B9378,0.0
162A38,01C0D9,0.0
D3A9C9,F09652,0.0
2CD245,76DD58,0.0
236806,B3F5E7,0.0
A397E9,AB4262,0.0
D758E1,F23CA2,0.0
A397E9,1E0F7B,4.0
1328A3,F69FF8,0.0
108198,F232A1,0.0
3F7B11,05DF4B,0.0
1BAA9A,E8F711,5.0
6241D9,BBB5B5,4.0
900191,A8E516,4.5
712913,E8D47A,0.0
2754F4,41B550,0.0
863622,7F6BA2,3.5
5D7333,F023FE,3.0
1872BA,45D887,0.0
91B406,E8FBD2,0.0
C38E32,D53B82,0.0
44188C,692B6A,0.0
28E6E9,A4F1AD,4.0
B7466E,45EA24,3.5
46A13B,7421F3,2.5
06FA94,3ACB7C,0.0
D248A3,20E829,0.0
5BAC23,BCFE2C,0.0
17F94C,74B8B3,0.0
AFFD6D,9B0A81,0.0
2CD245,676A21,0.0
42BAD4,A95C71,0.0
FA5883,84804D,5.0
6397E4,87675E,4.5
6D4213,E7CD2E,4.0
6FF316,7E769B,0.0
A93EC1,A64EC6,3.5
04A9A5,EF44D3,4.0
9FA059,4B8E23,0.0
57849A,C4D998,0.0
2754F4,733485,5.0
D6C7EC,949A11,5.0
F07559,51C396,0.0
47C8A4,262406,0.0
265DD2,B49E8F,3.0
6D4213,1D29D8,0.0
17F94C,518013,0.0
EE00AC,A9A0A0,0.0
F9CCC9,44DAEB,3.0
49E834,DA339A,0.0
B8EB31,E38837,0.0
DD1276,0B8B3A,0.0
DDD1D4,D18DEB,0.0
A23596,09D08E,0.0
9C0BF7,694EAC,0.0
447CBD,63075C,5.0
4A63F8,AB4112,0.0
07CC81,244591,0.0
5BAC23,4FB143,0.0
D6B75B,785F05,0.0
C3324A,A264DB,2.0
113EEF,1A1A54,0.0
06FA94,DE2A60,0.0
6FA6FC,32747D,0.0
91B406,9AA457,0.0
91B406,7D8DB6,0.0
36AF24,167051,0.0
341400,84B94D,5.0
137049,F80EB0,0.0
6397E4,5DC278,0.0
74852D,37F506,5.0
0FCB74,8F9B59,4.0
EBC0E5,1B107F,0.0
2C565F,C0CF94,2.5
67F5F2,DC69DC,2.5
19E971,21836A,0.0
3EBDBF,ABE1CB,2.5
E5E7B7,CB5FE8,0.0
6D4213,B58AD7,0.0
2F2100,1CEF3B,0.0
6D4213,5B1CDA,0.0
D14789,413A5D,4.0
2A1779,BEBC43,0.0
DD1276,7C81AA,0.0
711953,B19275,0.0
1328A3,1B7EEF,4.0
5CC2DF,2D77D1,4.0
1D67AC,392377,0.0
6397E4,BDF863,2.5
E14E61,AF8183,3.5
17A54A,3FFA9B,0.0
6397E4,5BDEE0,0.0
EBFA7A,561985,0.0
712913,E44838,0.0
D5455C,77B389,4.0
B84FE5,801BE5,5.0
4A1C44,A104BA,0.0
DFAB63,26F45F,0.0
DCC1A9,99FB36,0.0
33AAE0,E80DA2,5.0
5CAEE6,076396,3.5
4BCA5B,BDD210,4.0
DD1276,3DEE97,0.0
00B5C8,FC0457,0.0
3B3ADE,CF12EF,3.0
49E834,A0C00B,3.0
4288E0,627C78,0.0
33AAE0,0C4645,5.0
BF9BC4,9DC059,0.0
AA69B1,86C8CE,3.5
29A96F,FCBC03,4.0
6397E4,700E26,2.0
DE26C6,A67735,2.5
39470B,D093F4,4.5
6397E4,20CEA0,4.0
EDD1FE,B2375B,0.0
896025,62BE9D,4.5
7981C7,CE819E,0.0
D9A015,D39532,0.0
6397E4,7B98AE,2.0
8E415B,B07AD6,2.5
E2F805,ABCAE5,2.5
6F0346,42CFE4,0.0
203A11,871899,0.0
712913,65116A,4.5
847BA1,79128E,0.0
6397E4,3D1B3A,3.0
A90715,1A1E78,0.0
28E6E9,6116AC,0.0
74852D,220C5F,2.5
2CD245,1D8453,0.0
A166C5,2ED852,0.0
2CD245,ACABC5,0.0
4A03FD,78543B,0.0
57849A,62871A,0.0
439ADB,DC9DF8,0.0
64E920,BEEF04,0.0
03AB1F,15608F,3.0
99756B,EA3F89,4.5
166CD6,500CC4,0.0
C8792C,DFC184,3.5
2C565F,282030,0.0
B9C26D,B98F01,3.5
D80F48,FBD473,5.0
687A71,7B29A1,0.0
93CE75,294A27,4.0
354526,F9DCAE,0.0
3F5523,EDF648,1.5
4464D8,FAC6F4,5.0
B7FA8F,AA34DC,0.0
DCC1A9,F00C07,0.0
1649EE,6CBFFA,4.0
CF64D0,47813D,5.0
6FA6FC,CD469B,0.0
D6B75B,02B570,0.0
4288E0,4655E4,0.0
E65F5E,E65A30,2.0
5A15F4,5C5309,0.0
C205F4,0015A4,0.0
6397E4,D8E0B0,4.0
6397E4,E2A0BA,0.0
826B9B,17045E,4.0
6397E4,78F85C,3.5
4B300D,3BEB33,4.0
6397E4,F3BA58,4.0
8C5A5B,2E9FC1,0.0
2C565F,3480CC,0.0
414E12,45DC01,3.0
439ADB,BD5BB0,0.0
B6BB7E,5F42D9,0.0
078979,DC7CCF,5.0
4B3014,BFAC9F,0.0
94A2D5,65D1E7,5.0
7D2940,065161,0.0
0F2ABD,505991,0.0
A512BC,823834,0.0
C66B0F,AF67EC,4.0
DFD1E9,A21326,2.5
E73006,D9BD0C,0.0
5D2554,6900C1,3.5
F4A1BB,E4804C,0.0
A921DC,997A57,0.0
BDC0F1,E1BC0E,0.0
4B3014,BE3AB7,3.0
77C9F7,498846,4.0
3DD199,00FAF3,0.0
C922EC,4A3E54,0.0
12C67A,44D78A,0.0
166CD6,707F3D,0.0
5E75CB,474718,4.5
F0C3E1,5075DD,3.5
143930,C58680,0.0
5A0EE3,4B2AC1,5.0
236806,DD8A66,0.0
AC221B,6FA18D,5.0
6D89C7,7EA88B,3.5
1649EE,2DAE41,3.5
1328A3,682A81,0.0
74852D,BDB519,0.0
876731,1EDB2A,5.0
C8792C,CE819E,0.0
CE49B8,55BC27,4.5
AC4850,3495EE,0.0
2D3D55,87F89C,2.5
45ADC8,9D7EFC,4.0
2CD245,AC0830,0.0
6397E4,282030,3.5
74852D,B64A34,0.0
DEABC1,140885,5.0
C3789D,17AB75,0.0
B9867E,47401E,0.0
F4A5B0,7DA826,0.0
D47CD2,2B7C01,0.0
E40248,76FB00,2.5
DFAB63,DE22F4,0.0
3F7B11,FCE53F,0.0
182298,D52BDA,4.5
2CD245,C2867C,0.0
9223C2,BFE093,0.0
A77DCA,1AB7BC,0.0
A397E9,753051,0.0
61B39C,AC06D9,0.0
2C565F,56128B,0.0
BF9BC4,DD0959,3.5
77F860,1330CF,4.5
9B68EB,CC4C4D,4.5
CE1E9F,3FF2EA,0.0
2754F4,2E7762,4.0
0FB82F,6D8A51,0.0
955E8D,D7B7B1,0.0
567CF1,E3308A,4.0
6455EF,A1160B,0.0
6397E4,540DD6,4.5
F806F0,DB4C57,0.0
137049,0E421F,0.0
2AD32D,AFFDEE,0.0
1649EE,47B351,5.0
6FA6FC,AA4FB9,4.0
2859CF,259D46,3.0
E14E61,B697A3,0.0
B92CEC,A2B3DA,4.5
D3A9C9,20335A,0.0
039E50,7CD055,0.0
6397E4,338D94,5.0
AB49AA,275EF0,4.5
DB6235,C9C131,3.5
7A351E,EC021F,4.0
E14E61,C8FBEC,0.0
88EE53,235A29,0.0
D6B75B,132DE5,0.0
0E8E71,F5C7DC,0.0
F89443,62276F,0.0
F7747B,1D05BD,4.0
D6B75B,559847,0.0
A04324,E26598,0.0
E81825,C6461B,4.0
4EF4A1,A74D18,0.0
34644F,BF0CFB,5.0
54BE16,A32FA2,3.5
166CD6,5FEED2,0.0
789E0B,3B9522,0.0
C5B9B8,10C9C5,2.5
166CD6,29F26E,0.0
162A38,FB220F,0.0
5B7CF5,92863E,0.0
6D731F,26438B,0.0
125BF2,32BA78,4.0
E2DF3D,ED233E,0.0
2754F4,CEF9F1,3.5
EE533C,854870,3.0
AD898D,8E7D31,0.0
6397E4,E06641,0.0
162A38,500DDD,0.0
DD1276,23BB63,0.0
B9867E,BE7DD6,0.0
63A3DC,D2BD11,0.0
25024C,76477D,5.0
699CA6,B40713,4.5
CCD63A,1F2879,4.0
996AEC,A9767F,3.5
4FD72F,31F8E0,0.0
5BAC23,7FF0C6,0.0
146CB9,A2FE4D,4.0
44F83A,C6461B,3.5
AB5AFE,8CFA72,4.5
74852D,8F4D3C,4.0
84DB01,E9B1C8,5.0
74A677,79474D,0.0
827F34,097D74,0.0
D758E1,32E10A,0.0
6F0346,A0E73B,0.0
17F94C,D61929,0.0
D478A0,1ECBBD,0.0
980BA5,9DE384,0.0
6D969D,908AEC,0.0
D758E1,4FF4A5,0.0
6AEEAF,DD910B,0.0
7E2484,92EB81,4.0
A09A9B,204DCC,0.0
74852D,60183E,0.0
6397E4,4A2304,0.0
638814,2C520D,4.5
6397E4,E25463,4.0
4B3014,560A33,4.0
82480C,6D5890,0.0
826B9B,7AC634,0.0
06FA94,67758E,0.0
C0BF9F,E02461,4.0
6397E4,8EF1EB,0.0
74852D,9C7F8C,0.0
6D393D,DBE463,5.0
CA55B4,C285EE,4.5
797210,C6F60B,3.0
5F0D49,4C8E65,0.0
DE39D2,CDA39C,3.0
955E8D,23A24A,0.0
8EBB7E,1E76FE,0.0
4288E0,D86E3A,0.0
C5F1E1,6C39B3,4.5
47C8A4,584A46,0.0
6397E4,162DE3,3.0
A397E9,F3CD12,0.0
EED18D,D4A35C,4.0
1328A3,DD2281,0.0
D6B75B,55EAAA,0.0
2859CF,C5609B,4.5
F859C4,3DE99E,2.5
FD6814,87F89C,0.0
827F34,D7D8F3,0.0
971E09,C0A146,4.0
88E948,1CEDD5,4.5
B803FA,6116AC,4.5
2754F4,8C7FEE,0.0
B9CE00,7EAB7A,3.5
265DD2,70884D,0.0
C5B9B8,F395DD,4.0
A397E9,37C57D,0.0
7A351E,FBB2EA,0.0
296F00,3343BD,0.0
824A37,09867A,0.0
DCC1A9,F325A2,0.0
DD1276,5E4F9B,0.0
4B3014,B6E14C,0.0
6397E4,A32FA2,0.0
2F5514,CFEB36,5.0
AC4850,FFC496,0.0
DCC1A9,D3EFFC,0.0
B85388,3A94B9,5.0
F61EDB,A37AE5,4.0
6397E4,D8FCA9,4.5
CCB164,E70DB5,4.5
65CF2E,663488,4.0
5D4604,B89E99,0.0
4A665F,478D76,0.0
2754F4,FFB95A,0.0
739592,303D5B,0.0
12C67A,112897,0.5
CB37D9,EEB6E1,3.5
6397E4,182A7A,4.0
BA6EF4,948307,0.0
17F94C,FE6E31,0.0
2C565F,1CEF3B,2.5
837CE5,E00A34,2.0
9B9805,A444A9,4.0
B9867E,A3455D,0.0
156F96,EF6E72,3.5
6397E4,97CF88,3.0
2754F4,0FA323,0.0
DA79FE,8F0207,0.0
B9B0B9,A2E659,4.5
58781E,AED6E2,5.0
638814,BF7202,0.0
32C5BB,6E2B64,0.0
59DB29,408A48,0.0
9FEADA,2ADDEB,0.0
CA89D1,23D401,3.0
C4E449,F7FF16,2.5
6397E4,0D4073,4.5
F4B6D0,E4C3BD,2.5
A397E9,3BB7CD,4.5
74852D,16CF89,0.0
160B33,D53B82,0.0
0E8E71,993153,4.5
03AB1F,D1FF5D,0.0
B9867E,28774E,0.0
D758E1,C0B6B4,2.5
74852D,2B7C01,0.0
D3A9C9,3AC7E0,0.0
EAAEA4,96E814,4.5
E1A747,D7BE85,4.0
143930,204DCC,4.5
40F50B,B18233,0.0
D9121D,67C736,0.0
6397E4,7B670E,4.0
895206,6880F4,0.0
A512BC,3D1E26,0.0
D56A30,2F6838,0.0
74852D,CA0780,0.0
55E101,2ACDD0,3.0
D6B75B,256591,0.0
858F21,3CF8C8,4.0
C4B0FA,5CB60C,3.5
6E2E3D,3D078E,0.0
8D0FD8,702F0E,0.0
E4548E,638415,5.0
AB5AFE,0BFB87,0.0
2754F4,DBB18C,0.0
DD1276,B614A1,0.0
A3FC66,2F0F02,0.0
ECB92E,45C1AD,0.0
DA79FE,C48F92,5.0
7107FD,54AE17,5.0
38339B,2BDE66,0.0
0B7AB8,0EC4E7,3.5
CBD246,C57881,0.0
5EA6DE,4E80E5,0.0
46FA98,1BFCB6,0.0
712913,F5302C,0.0
92FEBC,BA9C41,2.5
DD1276,931AED,3.5
47C8A4,353615,5.0
F36785,1A13B8,0.0
6D2703,74F7CC,0.0
789D8D,9B7B9A,0.0
D6B75B,C38581,0.0
D758E1,8254D5,0.0
CBD246,CEC7B4,4.0
43DB83,59A2B8,4.5
E41DCD,A43C31,0.0
A8E029,495597,0.0
A758D8,4D3F0B,0.0
3EBDBF,59BFD8,4.0
A397E9,9B9378,0.0
CCD63A,3E8E09,0.0
166CD6,41D3BC,0.0
439ADB,CFF68C,0.0
B62E2D,F6ACDA,0.0
AF10E5,FC6009,0.0
87FAE2,3ACABF,2.5
52E099,50C4B9,0.0
9F334C,EEE82F,4.0
E4481A,55C4ED,0.0
36B488,7A3734,3.5
C38E32,5EA08B,0.0
C3324A,DC1F86,0.0
518402,DB259D,0.0
EBC0E5,603DB1,0.0
2754F4,88F016,0.0
B85388,615A78,0.0
D9A015,5A1317,0.0
44FC10,C7FA39,0.0
C38E32,6EB8A3,4.5
02B215,195E2A,0.0
81CA7D,8A45D0,5.0
74852D,E4B660,0.0
BDAC2D,52EDE6,0.0
91B406,99F936,0.0
91B406,D4A845,0.0
6D4213,03AE73,0.0
2CD245,D7A37C,0.0
4B3014,AB4B2E,0.0
79C8A2,0F36CC,0.0
DD1276,5092A3,0.0
D758E1,96F72C,0.0
17F94C,F4B89F,0.0
638814,0AF5DA,0.0
559191,4D3EEE,0.0
74852D,3AD623,4.5
8CC40B,0F36CC,3.5
3E5525,9E3732,0.0
AC221B,F84E00,5.0
0F858F,D665F9,4.5
A08FB2,9B7B14,3.0
73AF94,AB91C9,0.0
385002,E70CD9,0.0
A04324,500CC4,5.0
2C132A,2E6B80,0.0
2CD245,B5E973,0.0
447CBD,53FF87,5.0
6397E4,59DFDB,0.0
2CD245,849ED9,0.0
61B39C,65A81B,5.0
17F94C,6F9CB8,0.0
C38E32,9FD503,0.0
D6B75B,1C6DA6,0.0
B54AD5,F4F6E9,0.0
3D5BAE,4A9799,4.0
16638F,F09B98,4.5
CF64D0,B22A20,0.0
6852D6,0618B8,0.0
712913,7814BD,0.0
1328A3,8BE556,0.0
6397E4,80EF2C,0.0
44FC10,A737D5,0.0
647171,549447,0.0
77C9F7,E9A8E0,4.5
9223C2,B85608,0.0
E73006,4EC9AB,4.5
5FDC23,297B01,0.0
17F94C,4874A1,0.0
EBC0E5,7147CD,4.5
E73006,34F968,4.5
52CF97,ED320D,0.0
FDDA5A,C1E3D0,0.0
61B39C,D5EE6B,3.5
D541DC,131BB0,0.0
DB6235,3F008C,3.5
74A677,3AACE2,0.0
E73006,7AF7F6,0.0
9223C2,D6779A,0.0
D70148,2B7C01,0.0
FB5AA1,60F70F,5.0
BF325F,DB429D,0.0
1D1725,92DEC6,4.0
166CD6,57CBEC,0.0
2754F4,8EF265,0.0
91C316,E4804C,0.5
50B80C,021927,3.0
36AF24,76444F,5.0
AC4850,EC34E7,3.5
ADCB5A,568D77,2.5
1649EE,E38837,0.0
712913,962946,0.0
5DDBC1,358EC2,4.5
5B62BC,5F01AC,0.0
9223C2,4ECBA4,0.0
28E6E9,5F80F4,0.0
18F7C1,2625D6,3.5
B9867E,DC53A8,4.0
611592,FC376F,0.0
638814,83F37A,3.0
2CD245,79D6F7,0.0
E7D3B3,C78FFE,0.0
2CD245,01854A,0.0
E2DF3D,A264DB,0.0
94C093,AD2D1E,4.0
EAAEA4,51CC79,2.5
182298,352D68,0.0
D18FB0,AC9698,0.0
8C9F4A,D32662,5.0
D47CD2,652802,0.0
75F2D8,A3AFB4,0.0
DCC1A9,310411,0.0
D69EB7,EFF3B8,4.5
2CD245,F1FE0B,4.5
A8E029,E7E39A,0.0
0BA2BD,5A16A8,0.0
6397E4,E5029B,0.0
A77DCA,BDFCFF,4.0
CE0492,377634,0.0
06C558,CFF62C,4.5
D6B75B,93530E,0.0
539A4B,F0002B,3.5
A8FA3B,DA2FB1,4.0
A84250,5A3973,0.0
DD1276,7CE17E,0.0
B5026C,5CB3DA,4.0
DD1276,569541,0.0
6397E4,A58B1C,2.5
1328A3,A60533,2.0
C6936B,5A396B,0.0
57849A,4FAE9F,0.0
06D0EB,634E8F,4.5
DC1A19,8E1636,3.0
36B488,DD0338,0.0
18F7C1,21F245,0.0
77C9F7,298E76,0.0
43DB83,EBF1D9,0.0
91B406,228DEB,0.0
DD1276,227DE4,0.0
901A45,B1EF03,0.0
251118,3FED7B,0.0
C8792C,5E70DA,0.0
8B8D72,6B9C18,4.0
6397E4,A500D5,0.0
015A44,7A386D,0.0
1C33B5,C45DB5,4.0
2CD245,0D0B8D,0.0
3AD737,4D9681,3.5
8EC037,31744B,0.0
EBC0E5,4AEB0E,0.0
A04324,1FA1B5,0.0
DCC1A9,C46832,2.5
6BB9C4,2008AD,4.5
8F53FD,5A5238,3.0
7AB708,1644F2,0.0
439ADB,C8171E,0.0
6397E4,990498,0.0
A397E9,1F8D88,4.0
D6B75B,C46C41,0.0
42A605,9657BA,4.0
166CD6,EABF14,2.0
D758E1,EFB429,0.0
FC28E8,549339,4.5
BD84D4,F5F7DC,2.5
2CD245,3CDE79,0.0
6397E4,78543B,0.0
6397E4,A7517C,0.0
1872BA,4EA234,4.0
6397E4,3BB928,2.5
DE4105,6FE322,0.0
6397E4,A2EF6D,0.0
24057B,5293B5,2.5
6397E4,3172E4,0.0
439ADB,26A64C,0.0
3BAF9F,FE5F3A,0.0
7FC31F,DDE192,0.0
896025,D093F4,0.0
8212B3,9971BC,1.5
DC1A19,E44754,0.0
CE0759,D9EE44,0.0
2CD245,267626,0.0
8201D3,E06641,0.0
99C377,7AD8A5,0.0
32B945,A198AD,4.5
E14E61,DCAAB7,0.0
7E8E47,7964EA,0.0
DD1276,F95D3A,0.0
087AE1,62A957,5.0
6397E4,E6E951,0.0
428220,55BCF8,0.0
817860,302080,5.0
8AADC2,E2492C,0.0
1328A3,1041C0,0.0
6397E4,95103B,4.0
B85388,BB2644,3.5
FFB690,8B49E7,0.0
5DB5C3,186E14,0.0
B8091B,A606EC,4.0
2CD245,D758E9,4.5
36AF24,3F053E,4.5
712913,0C0B5A,0.0
6BAAEF,CF257F,5.0
68D54C,A3C547,2.5
B85388,879A33,0.0
BF9BC4,1CD613,5.0
6397E4,AA8777,0.0
437B54,FB1205,4.0
FD6814,9D1E1C,4.5
9223C2,C2627A,0.0
6397E4,6FABD7,4.5
1E3A7A,DCDF98,3.5
9EB7AE,875B6B,4.5
6397E4,5BC357,5.0
1328A3,C853A4,0.0
FC70A1,4708DD,4.5
61B39C,1FA52B,5.0
B2D869,29DAFC,4.0
F9A309,F5302C,0.0
3907C2,A2E60F,0.0
A9D687,6EE3CE,3.5
826B9B,E743F0,0.0
EAAEA4,C936B8,0.0
B85388,E659AB,0.0
6920A6,7D4B7C,4.0
6C2B48,DBE463,3.5
D5322B,25CA87,4.5
FDDA5A,A49C45,0.0
C0FAB9,68311A,0.0
9271E1,9ADBC3,3.5
6397E4,371B0B,0.0
DCC1A9,08763B,3.0
B84FE5,0F18ED,5.0
D6B75B,E575A0,0.0
597A01,1033F6,4.5
2A1779,999FF6,0.0
B2C946,C12C0D,3.5
E9E52E,2C6D7E,0.0
6EA46F,A53DAF,0.0
3C83AD,041299,4.5
B0E985,99D8BC,0.0
74852D,2E4311,3.5
74852D,349E33,0.0
A04324,32031A,0.0
2754F4,363568,0.0
D758E1,6AAB09,0.0
8F615A,C1BAAC,0.0
1904A3,2EE5F5,0.0
AAA806,0EF31E,4.0
B85388,6210DD,3.5
CE5733,963B7E,0.0
2D3D55,EE614D,4.0
2C565F,B98FDE,2.5
A04324,8CD544,0.0
2B4EE0,F2B911,0.0
B9867E,B1B272,0.0
146CB9,F0E901,4.0
2CD245,1041CF,0.0
37007D,8D80A0,0.0
1F29A0,DD0338,4.5
2CD245,FAE60D,3.5
D6B75B,58DD85,0.0
2B92CA,866EBE,5.0
C277EC,8A45D0,0.0
6397E4,FCFCD8,5.0
DC1A19,AAC3F2,0.0
133966,DD5EC0,0.0
6397E4,F75767,3.5
A7E265,863C44,0.0
E73006,6E6A9E,0.0
227146,AB01B3,5.0
0FB48D,AF3524,0.0
2C565F,DB6510,0.0
A397E9,D6E0F9,2.5
B527A2,B06F94,4.0
B85388,F8BEDF,0.0
5BF2F7,E414BF,2.5
0370F4,C45DB5,0.0
0027C2,0B87BE,0.0
8FC249,10E073,4.5
ECA1B0,550C02,0.0
D758E1,8E5FC6,0.0
36AF24,606153,4.0
0C13B7,4EF598,4.5
DD1276,EDB660,4.5
D758E1,71C2A9,0.0
39068B,349E33,4.5
D758E1,9863A7,0.0
A90715,8C97EB,0.0
638814,1A273B,4.0
0B76E5,41B97C,0.0
EAAEA4,9EA4B7,3.5
D758E1,53C0D7,0.0
2CD245,D95341,0.0
789E0B,C41F0C,0.0
47C8A4,1ACDD6,0.0
827F34,A101B9,0.0
25D136,B20FD7,0.0
A523A2,2A1EE3,0.0
07BCEB,CA8250,4.0
2CD245,0B00D9,0.0
7C193E,D5EE6B,5.0
733979,DBE463,4.0
5BAC23,0132A4,0.0
6BB9C4,F4FB72,5.0
CFB429,9033F2,0.0
BE378D,BB2A39,0.0
DE6C3A,479CA8,0.0
3D3A74,8DCA50,4.0
166CD6,4730EB,0.0
4297CA,652802,3.5
4C0A4D,A4461F,0.0
6397E4,4C38D8,5.0
D6B75B,B69CF3,0.0
D758E1,B479EF,0.0
EDD1FE,5C2C1E,0.0
36B488,034894,4.5
1791CE,02B900,0.0
DCCD25,EEC977,0.0
4B4549,72AD5A,0.0
AEB660,7BEC4B,3.5
B18235,593576,4.0
DD1276,B1E60B,0.0
1328A3,1330CF,4.0
2CD245,9BD57C,0.0
DE6C3A,7CB124,0.0
A4B707,89B0ED,0.0
6397E4,634FBF,0.0
D6B75B,A19554,0.0
77C9F7,16C33F,0.0
C09250,62C90A,0.0
5F2A69,A454DC,0.0
638814,BDCA8C,5.0
17F94C,85EDC1,0.0
7321B2,F5C66F,0.0
77C9F7,13F527,0.0
74852D,A8CAE6,0.0
2CD245,36A4D1,0.0
FE0140,966CE6,0.0
D758E1,A67F70,0.0
84F44B,FAE0DC,3.0
D47CD2,F47693,0.0
687A71,D4D11B,0.0
7A351E,85990F,0.0
2CD245,D90601,0.0
57849A,501567,0.0
DCC1A9,391FDE,3.5
A8E681,E5DEE3,0.0
8AADC2,09816A,4.5
618C73,9D0D3D,2.5
5E0768,F1AEB2,5.0
E73006,6AB019,0.0
1C1F1D,CB565D,0.0
17F94C,497D80,0.0
C0FDBE,1330CF,3.0
8B6033,8D89D6,4.0
36B488,A2B3DA,5.0
6D4213,48581D,0.0
0B3EF6,F47693,4.0
DCC1A9,559847,4.0
A397E9,EC0B8B,0.0
E65F5E,7691C8,0.0
A04324,1864C8,3.5
895206,16B10A,0.0
963DD0,785763,1.5
DD1276,83AEB9,0.0
6D731F,B24F30,3.5
3EA2F1,40BEFA,4.0
13AFCA,36050F,0.0
6397E4,70DC22,0.0
B9867E,C67293,4.5
B85388,0C7EFA,0.0
FD0669,D70102,0.0
DCC1A9,DAD190,0.0
2A9933,EA4BBF,0.0
373231,B40713,4.5
C38E32,069056,0.0
D758E1,48850D,0.0
265DD2,7AB53B,0.0
87FAE2,93F03C,0.0
D3FF85,D7EE61,0.0
23EBD2,408223,0.0
6397E4,3D12A2,0.0
82E527,14E01A,0.0
A976EC,89F9E1,0.0
07FD48,DF4643,0.0
DA7A77,76EBB7,0.0
899487,42B5B7,0.0
8330E0,7748C3,4.0
166CD6,FF96BA,0.0
D758E1,A432A4,0.0
447CBD,6E3450,0.0
B9867E,7591B2,4.0
A09DE2,D48135,0.0
44FC10,301FB7,0.0
2754F4,AEE2BB,0.0
CE49B8,3A9AB6,4.0
2C565F,A24D32,2.5
8AAF5D,B6F1DB,3.0
3B842A,A264DB,0.0
265DD2,44E2F2,0.0
F2D534,88F016,3.5
653564,099846,0.0
2B2A8E,85A71A,5.0
A77DCA,3A94B9,4.0
6397E4,33CDA1,3.0
6397E4,B00280,0.0
5D4604,97B15A,4.0
6397E4,197469,3.5
6397E4,178FA9,2.5
3B8D88,4D2D45,3.5
D6B75B,F7DA74,0.0
F0C3E1,E047FE,2.5
12C67A,9B35BE,5.0
D758E1,8D08BC,0.0
D758E1,BF9A00,0.0
FA73AC,DB78CE,4.0
6D4213,87EFF5,4.5
74852D,609103,0.0
6397E4,2B5043,4.5
DCC1A9,37A23C,0.0
5383E5,75A075,0.0
7DBF1F,D0CAE0,3.5
A976EC,1D74FE,0.0
A59861,915ED6,4.5
A08FB2,FDE28E,0.0
6397E4,197AFF,0.0
FD6814,9C0131,0.0
07FD48,F34E9D,0.0
1F2DA4,0D66D6,5.0
597A01,3819E4,0.0
1328A3,A4F1AD,0.0
6F1FFC,CCE813,0.0
D758E1,3DE7C4,0.0
91C316,8A2B2E,0.0
A397E9,0592E4,0.0
91B406,AF0049,0.0
12C67A,9F608D,0.0
6397E4,625EA9,0.0
EFD077,13A769,4.0
DD1276,AABDE6,0.0
227EB0,1D76B8,3.5
A0FAE7,E07BC4,0.0
67A5B4,8F43BC,0.0
6397E4,C747F8,2.5
DCC1A9,9DDFAE,0.0
DC1A19,6594BB,3.0
6D731F,9E1C25,0.0
E73006,A5E9AC,4.0
88385C,AAC854,0.0
02EC9D,4F423B,5.0
A7E265,768B88,0.0
10AD00,CE819E,4.0
10F11A,939D37,0.0
236806,2EC5DF,0.0
F0D07B,AA15C7,0.0
C38E32,4B3729,0.0
D758E1,4F7343,0.0
5D4604,D7999C,0.0
1BF040,8896FE,0.0
BB3CBA,C0B867,0.0
B85388,BA8653,3.0
48A68F,971BFD,0.0
166CD6,13FCD7,5.0
1286DB,6E085A,4.0
36AF24,D17506,5.0
74852D,6539EB,0.0
13F6C2,B46286,0.0
C0FA4D,E7F59F,0.0
